date,gold,gold_pct_change,sp500,dxy,kospi200
2016-07-12,1334.0999755859375,-1.5424372261300778,2152.139892578125,96.44000244140625,247.13999938964844
2016-07-13,1342.4000244140625,0.6221459395859386,2152.429931640625,96.22000122070312,249.25
2016-07-14,1331.300048828125,-0.8268754010774426,2163.75,96.08000183105469,249.8000030517578
2016-07-15,1326.5,-0.3605534929823073,2161.739990234375,96.58000183105469,251.02000427246094
2016-07-18,1328.4000244140625,0.14323591511966605,2166.889892578125,96.55999755859375,251.52000427246094
2016-07-19,1331.5,0.23336160260196692,2163.780029296875,97.05000305175781,250.97000122070312
2016-07-20,1318.800048828125,-0.9538078236481451,2173.02001953125,97.19999694824219,250.66000366210938
2016-07-21,1330.5,0.8871664193727868,2165.169921875,97.0,250.44000244140625
2016-07-22,1323.0999755859375,-0.5561837214627996,2175.030029296875,97.47000122070312,250.0399932861328
2016-07-25,1319.300048828125,-0.2871987625976402,2168.47998046875,97.29000091552734,250.64999389648438
2016-07-26,1320.699951171875,0.10610947411042737,2169.179931640625,97.16000366210938,252.72000122070312
2016-07-27,1326.5999755859375,0.446734658302006,2166.580078125,97.05000305175781,252.72999572753906
2016-07-28,1332.300048828125,0.429675361607762,2170.06005859375,96.73999786376953,251.86000061035156
2016-07-29,1349.0,1.2534677294776086,2173.60009765625,95.52999877929688,251.47999572753906
2016-08-01,1351.4000244140625,0.17791137242864075,2170.840087890625,95.70999908447266,253.80999755859375
2016-08-02,1364.4000244140625,0.9619653518680771,2157.030029296875,95.05999755859375,251.92999267578125
2016-08-03,1356.0999755859375,-0.6083295719442328,2163.7900390625,95.55999755859375,248.64999389648438
2016-08-04,1358.800048828125,0.19910576585777662,2164.25,95.76000213623047,249.24000549316406
2016-08-05,1336.4000244140625,-1.6485151316693702,2182.8701171875,96.19000244140625,252.36000061035156
2016-08-08,1333.4000244140625,-0.22448368341771996,2180.889892578125,96.4000015258789,254.11000061035156
2016-08-09,1339.0,0.4199771623971893,2181.739990234375,96.18000030517578,255.85000610351562
2016-08-10,1344.300048828125,0.39582142106981966,2175.489990234375,95.6500015258789,255.42999267578125
2016-08-11,1342.5,-0.13390231070021796,2185.7900390625,95.86000061035156,256.17999267578125
2016-08-12,1335.800048828125,-0.4990652641992499,2184.050048828125,95.72000122070312,256.1700134277344
2016-08-15,1340.300048828125,0.3368767656467542,2190.14990234375,95.62999725341797,
2016-08-16,1350.5,0.7610199806224793,2178.14990234375,94.79000091552734,256.1499938964844
2016-08-17,1342.699951171875,-0.57756748079415,2182.219970703125,94.72000122070312,256.0400085449219
2016-08-18,1351.199951171875,0.6330528270729108,2187.02001953125,94.16000366210938,258.1099853515625
2016-08-19,1340.4000244140625,-0.7992841287809305,2183.8701171875,94.51000213623047,258.69000244140625
2016-08-22,1337.699951171875,-0.20143786877113712,2182.639892578125,94.5199966430664,257.2699890136719
2016-08-23,1340.5999755859375,0.21679184569918242,2186.89990234375,94.54000091552734,258.4200134277344
2016-08-24,1324.4000244140625,-1.2084105226687347,2175.43994140625,94.79000091552734,257.29998779296875
2016-08-25,1320.0999755859375,-0.3246790055011828,2172.469970703125,94.7699966430664,257.260009765625
2016-08-26,1321.5,0.10605442314632896,2169.0400390625,95.56999969482422,256.2300109863281
2016-08-29,1322.9000244140625,0.10594206689840124,2180.3798828125,95.58000183105469,256.489990234375
2016-08-30,1311.699951171875,-0.8466303602306047,2176.1201171875,96.05000305175781,257.489990234375
2016-08-31,1306.9000244140625,-0.3659317630929415,2170.949951171875,96.0199966430664,256.8699951171875
2016-09-01,1312.199951171875,0.4055342152272656,2170.860107421875,95.6500015258789,256.0299987792969
2016-09-02,1322.0999755859375,0.7544600504840071,2179.97998046875,95.87999725341797,256.5
2016-09-05,,,,,259.6400146484375
2016-09-06,1349.4000244140625,,2186.47998046875,94.81999969482422,260.92999267578125
2016-09-07,1344.300048828125,-0.37794393757715206,2186.159912109375,94.95999908447266,260.30999755859375
2016-09-08,1336.800048828125,-0.557911160275415,2181.300048828125,95.02999877929688,260.8599853515625
2016-09-09,1330.0999755859375,-0.5012023487028561,2127.81005859375,95.33999633789062,257.30999755859375
2016-09-12,1321.0,-0.6841572628349835,2159.0400390625,95.0999984741211,250.52999877929688
2016-09-13,1319.0,-0.15140045420136694,2127.02001953125,95.62999725341797,251.77000427246094
2016-09-14,1321.5,0.18953752843062777,2125.77001953125,95.33000183105469,
2016-09-15,1313.5,-0.6053726825577033,2147.260009765625,95.29000091552734,
2016-09-16,1305.800048828125,-0.5862163054339509,2139.159912109375,96.11000061035156,
2016-09-19,1313.5,0.5896730650902571,2139.1201171875,95.83999633789062,253.92999267578125
2016-09-20,1313.699951171875,0.015222776693946116,2139.760009765625,96.0199966430664,255.08999633789062
2016-09-21,1326.9000244140625,1.004801228043939,2163.1201171875,95.66000366210938,256.5199890136719
2016-09-22,1340.4000244140625,1.0174089796977315,2177.179931640625,95.44999694824219,258.3399963378906
2016-09-23,1337.199951171875,-0.23874016591325375,2164.68994140625,95.4800033569336,258.3699951171875
2016-09-26,1339.699951171875,0.18695782914208703,2146.10009765625,95.30999755859375,257.4800109863281
2016-09-27,1325.9000244140625,-1.030075931983221,2159.929931640625,95.44000244140625,259.57000732421875
2016-09-28,1319.4000244140625,-0.49023304022280945,2171.3701171875,95.43000030517578,258.2099914550781
2016-09-29,1321.699951171875,0.17431610696185817,2151.1298828125,95.54000091552734,260.3500061035156
2016-09-30,1313.300048828125,-0.6355377660642536,2168.27001953125,95.45999908447266,257.489990234375
2016-10-03,1309.0,-0.3274231834501151,2161.199951171875,95.75,
2016-10-04,1266.300048828125,-3.2620283553762452,2150.489990234375,96.12000274658203,259.17999267578125
2016-10-05,1265.199951171875,-0.0868749596328322,2159.72998046875,96.12999725341797,258.989990234375
2016-10-06,1249.800048828125,-1.2171911901740162,2160.77001953125,96.66000366210938,261.1300048828125
2016-10-07,1248.9000244140625,-0.07201347246756917,2153.739990234375,96.5199966430664,260.05999755859375
2016-10-10,,,2163.659912109375,,260.30999755859375
2016-10-11,1253.0,,2136.72998046875,97.69999694824219,256.1499938964844
2016-10-12,1251.0999755859375,-0.1516380218725022,2139.179931640625,97.97000122070312,256.20001220703125
2016-10-13,1255.0,0.3117276388912016,2132.550048828125,97.5199966430664,253.92999267578125
2016-10-14,1253.0999755859375,-0.15139636765437725,2132.97998046875,98.0199966430664,255.08999633789062
2016-10-17,1254.4000244140625,0.1037466166669665,2126.5,97.88999938964844,256.19000244140625
2016-10-18,1260.800048828125,0.5102060179767554,2139.60009765625,97.9000015258789,257.9800109863281
2016-10-19,1267.9000244140625,0.5631325595630177,2144.2900390625,97.87000274658203,258.2099914550781
2016-10-20,1265.5999755859375,-0.18140616640400786,2141.340087890625,98.31999969482422,258.4100036621094
2016-10-21,1265.9000244140625,0.02370803049249748,2141.159912109375,98.69999694824219,257.260009765625
2016-10-24,1262.0,-0.3080831296979891,2151.330078125,98.66999816894531,259.4800109863281
2016-10-25,1271.9000244140625,0.7844710312252312,2143.159912109375,98.72000122070312,258.57000732421875
2016-10-26,1264.800048828125,-0.5582180556375382,2139.429931640625,98.62999725341797,255.52000427246094
2016-10-27,1267.9000244140625,0.24509609948304423,2133.0400390625,98.88999938964844,256.6600036621094
2016-10-28,1275.5,0.5994144206637797,2126.409912109375,98.3499984741211,256.5299987792969
2016-10-31,1271.5,-0.3136025088200656,2126.14990234375,98.44999694824219,255.92999267578125
2016-11-01,1286.4000244140625,1.1718461985106066,2111.719970703125,97.69999694824219,255.99000549316406
2016-11-02,1306.800048828125,1.5858227632850497,2097.93994140625,97.4000015258789,252.8300018310547
2016-11-03,1302.0999755859375,-0.3596627690978682,2088.659912109375,97.16000366210938,252.89999389648438
2016-11-04,1303.300048828125,0.09216444702315751,2085.179931640625,97.06999969482422,252.57000732421875
2016-11-07,1278.300048828125,-1.9182075549278865,2131.52001953125,97.77999877929688,254.60000610351562
2016-11-08,1273.4000244140625,-0.383323494241794,2139.56005859375,97.86000061035156,255.25999450683594
2016-11-09,1272.5999755859375,-0.06282776918377087,2163.260009765625,98.5,249.6699981689453
2016-11-10,1265.5,-0.5579110264141374,2167.47998046875,98.79000091552734,255.30999755859375
2016-11-11,,,2164.449951171875,,251.99000549316406
