date_ym,actual,predict,proba_인하,proba_동결,proba_인상,top5_factors
202604,인하,인상,0.11471454,0.43756726,0.44771817,"↓ WTI 유가 YoY: 값=57.8848, SHAP=-0.3415 | ↓ 원/달러 환율 YoY: 값=3.0574, SHAP=-0.0880 | ↓ WTI 유가 6개월모멘텀: 값=39.4300, SHAP=-0.0532 | ↑ 한국 M2 통화량 변화율: 값=8.6304, SHAP=+0.0508 | ↓ VIX 변동성 지수 2개월전: 값=19.2100, SHAP=-0.0452"
